Regency/City,Province,Exposure,Year,Climate Change Scenario,CV,AAL,Lognormal_Mean,Lognormal_Median,VaR_95%,TVaR_95%,VaR_99%,TVaR_99%,PML_25,PML_50,PML_100,PML_250,Prob_Any_Loss (%),μ,σ
Jembrana,Bali,Rice Field,2025,0,0.25,6012433347.94103,6012433347.94104,5832917120.12868,8745280755.01773,110513149685.097,10343023014.5445,589965853355.735,8976161568.55415,9671589653.54399,10343023014.5445,11206698306.5481,3.9239,22.486783075827,0.246220677069239
Jembrana,Bali,Rice Field,2025,0,0.35,6018642782.92002,6018642782.92001,5680746284.64108,9936671111.98698,108821766391.917,12527150836.8155,587724105357.828,10300666616.2977,11418460754.9539,12527150836.8155,13993932691.2992,3.9239,22.4603484491898,0.339938730706391
Jembrana,Bali,Rice Field,2025,0,0.45,6024871574.47853,6024871574.47854,5494209954.68517,11134296496.8954,106989592551.151,14919637831.0884,585063939672.401,11651988285.3777,13271494930.9112,14919637831.0884,17159471295.3344,3.9239,22.4269606391578,0.429421381626228
Jembrana,Bali,Rice Field,2025,0,0.55,6031027467.51824,6031027467.51823,5284482212.7053,12309515605.5867,105051249851.588,17474103004.9222,582010463121.611,12997794364.5918,15189134850.2453,17474103004.9222,20659378575.4357,3.9239,22.3880404784709,0.514087049676788
Jembrana,Bali,Rice Field,2025,0,0.65,6037040157.7161,6037040157.71611,5061717781.58767,13439083207.4686,103042413242.273,20140518523.4139,578605408214.512,14310508882.1211,17131284186.8482,20140518523.4139,24436972262.5555,3.9239,22.3449717451618,0.59364626421662
Jembrana,Bali,Rice Field,2025,0,0.75,6042860756.85349,6042860756.85349,4834288605.4828,14506167362.7597,100996446290.792,22870416945.0381,574900610903.74,15568894255.7116,19062732601.2241,22870416945.0381,28429913266.8788,3.9239,22.2989998206898,0.668047230836577
Jembrana,Bali,Rice Field,2025,0,0.85,6048458806.04734,6048458806.04734,4608558576.1759,15500158263.7843,98942298023.3714,25620489262.0032,570951856268.368,16758278382.2696,20954943752.3594,25620489262.0032,32576257146.5573,3.9239,22.2511809717817,0.737412180470106
Jembrana,Bali,Rice Field,2025,0,0.95,6053818339.65999,6053818339.65999,4389014867.33696,16415751331.1894,96903588798.6726,28354471878.8424,566814060155.789,17869880097.1315,22786456989.4576,28354471878.8424,36818726977.5226,3.9239,22.2023706350555,0.801978061267079
Karangasem,Bali,Rice Field,2025,0,0.15,6318503563.90802,6318503563.90802,6248597870.07655,7986191270.04589,117856824431.685,8840734742.66182,622540980157.519,8113266826.5005,8488458253.98135,8840734742.66182,9280883533.85588,3.9239,22.5556229347388,0.14916638004195
Karangasem,Bali,Rice Field,2025,0,0.25,6324898288.25176,6324898288.25176,6136052638.52948,9199771220.18902,116256495635.323,10880547820.5332,620626258966.267,9442650862.72622,10174220204.0912,10880547820.5332,11789108142.0991,3.9239,22.5374474796136,0.246220677069239
Karangasem,Bali,Rice Field,2025,0,0.35,6331431263.01147,6331431263.01148,5975974305.35043,10453079273.4926,114477226624.112,13178186063.768,618268089484.894,10835991600.8581,12011877429.3347,13178186063.768,14721196477.3201,3.9239,22.5110129851275,0.339938730706391
Karangasem,Bali,Rice Field,2025,0,0.45,6337986519.36665,6337986519.36666,5779746206.52037,11712950264.1826,112549883747.591,15695017276.0248,615469942682.085,12257546698.4845,13961219741.2255,15695017276.0248,18051255766.1782,3.9239,22.4776256097601,0.429421381626228
Karangasem,Bali,Rice Field,2025,0,0.55,6344467245.80885,6344467245.80886,5559123132.85563,12949255991.9571,110510890126.81,18382253233.2521,612258249507.291,13673305428.9745,15978532525.1072,18382253233.2521,21733071420.5077,3.9239,22.4387062228533,0.514087049676788
Karangasem,Bali,Rice Field,2025,0,0.65,6350799538.46558,6350799538.46557,5324787331.4315,14137544426.0223,108397773307.007,21187269324.2683,608676911772.036,15054260172.1179,18021637899.5097,21187269324.2683,25707020015.127,3.9239,22.395638609985,0.59364626421662
Karangasem,Bali,Rice Field,2025,0,0.75,6356931887.1196,6356931887.11961,5085545509.69569,15260109669.6852,106245626987.771,24059082047.3142,604780446286.747,16378070639.6518,20053497441.7406,24059082047.3142,29907527157.447,3.9239,22.3496681389026,0.668047230836577
Karangasem,Bali,Rice Field,2025,0,0.85,6362832082.4935,6362832082.4935,4848091935.95309,16305790854.6764,104084899701.937,26952133803.4849,600627516052.749,17629302729.3914,22044092994.5742,26952133803.4849,34269433048.3716,3.9239,22.3018510492203,0.737412180470106
Karangasem,Bali,Rice Field,2025,0,0.95,6368483116.68966,6368483116.68965,4617146652.45558,17269007646.8874,101940434051.023,29828277842.4437,596275865887.181,18798718975.4759,23970849220.2106,29828277842.4437,38732487164.0479,3.9239,22.2530427435482,0.801978061267079
Klungkung,Bali,Rice Field,2025,0,0.15,2702000809.54703,2702000809.54703,2672106826.04063,3415159152.57551,50399470666.4521,3780590165.0688,266219084210.096,3469500857.52845,3629945103.62797,3780590165.0688,3968812325.2842,3.9239,21.7061330716272,0.14916638004195
Klungkung,Bali,Rice Field,2025,0,0.25,2704735404.87943,2704735404.87943,2623978767.92132,3934126021.00735,49715117217.9537,4652881607.49451,265400286189.886,4037989377.91145,4350832590.32954,4652881607.49451,5041412008.6509,3.9239,21.6879576165021,0.246220677069239
Klungkung,Bali,Rice Field,2025,0,0.35,2707529120.65579,2707529120.6558,2555523985.63531,4470081938.47837,48954243023.6025,5635427606.00094,264391855034.744,4633827896.37209,5136675513.42931,5635427606.00094,6295269820.91593,3.9239,21.6615231220159,0.339938730706391
Klungkung,Bali,Rice Field,2025,0,0.45,2710332364.77829,2710332364.77829,2471610369.61342,5008844384.73449,48130047553.9058,6711707757.50015,263195275045.518,5241731806.8079,5970278668.28067,6711707757.50015,7719313157.02018,3.9239,21.6281357466486,0.429421381626228
Klungkung,Bali,Rice Field,2025,0,0.55,2713103737.44844,2713103737.44844,2377264656.64239,5537529546.2616,47258106538.397,7860858606.02498,261821848969.148,5847156999.21554,6832948241.86348,7860858606.02498,9293779132.7026,3.9239,21.5892163597417,0.514087049676788
Klungkung,Bali,Rice Field,2025,0,0.65,2715811634.9295,2715811634.9295,2277054928.38164,6045680927.09799,46354467994.8672,9060376129.7645,260290350670.216,6437698857.13821,7706647579.02281,9060376129.7645,10993170802.1311,3.9239,21.5461487468734,0.59364626421662
Klungkung,Bali,Rice Field,2025,0,0.75,2718434029.75131,2718434029.75131,2174747223.80105,6525726901.03272,45434139148.3258,10288458099.4988,258624093337.425,7003803935.46644,8575537826.92165,10288458099.4988,12789446389.2634,3.9239,21.500178275791,0.668047230836577
Klungkung,Bali,Rice Field,2025,0,0.85,2720957148.16305,2720957148.16306,2073204233.12408,6972894712.17615,44510140797.0579,11525622581.2736,256848163207.648,7538872102.35321,9426782230.09971,11525622581.2736,14654741411.9281,3.9239,21.4523611861087,0.737412180470106
Klungkung,Bali,Rice Field,2025,0,0.95,2723373717.02598,2723373717.02598,1974444402.30974,7384798025.35772,43593096457.9653,12755556764.7457,254987253871.868,8038953112.30414,10250726828.5022,12755556764.7457,16563290756.1894,3.9239,21.4035528804367,0.801978061267079
Tabanan,Bali,Rice Field,2025,0,0.15,20968055856.5794,20968055856.5794,20736072685.5444,26502304372.8534,391109770338.434,29338120651.8907,2065912270670.45,26924006653.9071,28169085449.6627,29338120651.8907,30798761505.4752,3.9239,23.7551406623929,0.14916638004195
Tabanan,Bali,Rice Field,2025,0,0.25,20989259153.6367,20989259153.6367,20362572351.5074,30529563242.6825,385798728133.842,36107242761.9757,2059556500883.38,31335562569.1578,33763285165.6283,36107242761.9757,39122312281.9835,3.9239,23.7369643640423,0.246220677069239
Tabanan,Bali,Rice Field,2025,0,0.35,21010922711.036,21010922711.036,19831334975.7719,34688655942.7359,379893907215.688,43731952121.9573,2051729301517.88,35959354617.5173,39861544380.4325,43731952121.9573,48852448767.1419,3.9239,23.7105290982294,0.339938730706391
Tabanan,Bali,Rice Field,2025,0,0.45,21032663389.3718,21032663389.3718,19180138055.8773,38869527325.4738,373497768122.828,52084051338.4357,2042442357861.28,40676775329.3507,46330429139.4411,52084051338.4357,59903249261.4741,3.9239,23.6771411042839,0.429421381626228
Tabanan,Bali,Rice Field,2025,0,0.55,21054161261.5071,21054161261.5071,18447991041.1761,42972201338.3084,366731202437.776,61001642679.8353,2031783508273.3,45374964725.3114,53024877814.3002,61001642679.8353,72121357502.0804,3.9239,23.6382213148472,0.514087049676788
Tabanan,Bali,Rice Field,2025,0,0.65,21075172004.1994,21075172004.1994,17670343429.3589,46915538538.2262,359718757217.985,70310099162.119,2019898523466.85,49957666054.7549,59804929478.4279,70310099162.119,85308922955.723,3.9239,23.5951535588197,0.59364626421662
Tabanan,Bali,Rice Field,2025,0,0.75,21095525209.7935,21095525209.7935,16876420167.8348,50640786146.1172,352576894380.791,79840240679.9391,2006968357940.53,54350747845.2953,66547678713.3633,79840240679.9391,99248348781.4093,3.9239,23.5491832282578,0.668047230836577
Tabanan,Bali,Rice Field,2025,0,0.85,21115114184.3205,21115114184.3205,16088435696.0142,54110910251.6528,345406654391.655,89440892890.6778,1993187690524.21,58502996039.3325,73153516332.9045,89440892890.6778,113723414741.557,3.9239,23.5013665710996,0.737412180470106
Tabanan,Bali,Rice Field,2025,0,0.95,21133882421.7017,21133882421.7017,15322052785.3846,57307394941.8732,338290470081.581,98985473497.138,1978748127247.66,62383759087.805,79547531128.8257,98985473497.138,128534191678.999,3.9239,23.4525589861065,0.801978061267079
Badung,Bali,Rice Field,2025,1,0.15,13331210073.6175,13331210073.6175,13183718269.5244,16849811420.0987,248662372224.171,18652785563.4631,1313479449995.36,17117924102.3476,17909528583.8483,18652785563.4631,19581441524.4368,3.9239,23.3022484407654,0.14916638004195
Badung,Bali,Rice Field,2025,1,0.25,13344662280.7296,13344662280.7296,12946224028.6221,19410247311.2389,245285157403.428,22956453918.6413,1309435733352.59,19922689829.1753,21466200151.4813,22956453918.6413,24873390776.8179,3.9239,23.2840700017726,0.246220677069239
Badung,Bali,Rice Field,2025,1,0.35,13358417806.7481,13358417806.7481,12608454274.7278,22054507820.0781,241530636451.278,27804094850.2924,1304457572519.04,22862398270.0913,25343349817.586,27804094850.2924,31059626961.1454,3.9239,23.257633400086,0.339938730706391
Badung,Bali,Rice Field,2025,1,0.45,13372238553.7596,13372238553.7596,12194431909.5051,24712637778.9493,237464041627.703,33114225547.6674,1298552919143.17,25861657804.9086,29456162506.9191,33114225547.6674,38085549340.1058,3.9239,23.2242452836428,0.429421381626228
Badung,Bali,Rice Field,2025,1,0.55,13385924459.5741,13385924459.5741,11728959963.8226,27321090298.091,233162276655.301,38783942550.8302,1291777916115.76,28848731736.4349,33712433380.0016,38783942550.8302,45853692837.9013,3.9239,23.1853268310451,0.514087049676788
Badung,Bali,Rice Field,2025,1,0.65,13399321620.1203,13399321620.1203,11234575675.149,29828292254.487,228704530610.394,44702251143.1015,1284225341104.95,31762437560.4073,38023200208.7762,44702251143.1015,54238309206.7779,3.9239,23.1422619737484,0.59364626421662
Badung,Bali,Rice Field,2025,1,0.75,13412321650.8653,13412321650.8653,10729857320.6922,32196899849.1248,224164824865.463,50761617832.8051,1276010191360.9,34555655989.4395,42310341323.3676,50761617832.8051,63101096746.1262,3.9239,23.0962960962678,0.668047230836577
Badung,Bali,Rice Field,2025,1,0.85,13424855671.1551,13424855671.1551,10228925371.0991,34403373527.7024,219607360044.866,56865952401.4425,1267256091405.86,37195833813.7432,46510541692.2629,56865952401.4425,72304625777.0191,3.9239,23.0484853645787,0.737412180470106
Badung,Bali,Rice Field,2025,1,0.95,13436886115.1738,13436886115.1739,9741734822.77371,36435943194.2576,215084499366.152,62934793896.2609,1258084657892.2,39663486792.1152,50576183551.7594,62934793896.2609,81721818122.8804,3.9239,22.9996850519617,0.801978061267079
Bangli,Bali,Rice Field,2025,1,0.15,2196642471.44987,2196642471.44987,2172339594.27124,2776417984.33278,40973199346.7019,3073502011.69184,216427820828.233,2820596097.32551,2951032270.41498,3073502011.69184,3226520763.4762,3.9239,21.4990705777501,0.14916638004195
Bangli,Bali,Rice Field,2025,1,0.25,2198861035.53189,2198861035.53189,2133208542.48306,3198315221.8362,40416757191.9412,3782639903.04025,215761714461.665,3282752719.1618,3537083974.1806,3782639903.04025,4098502356.23295,3.9239,21.4808930412219,0.246220677069239
Bangli,Bali,Rice Field,2025,1,0.35,2201129044.67198,2201129044.67198,2077554042.2536,3634024510.31263,39798133788.1539,4581410884.21996,214941581551.935,3767144402.21621,4175942404.24126,4581410884.21996,5117840152.1712,3.9239,21.454457097474,0.339938730706391
Bangli,Bali,Rice Field,2025,1,0.45,2203406952.06658,2203406952.06659,2009334184.24185,4072018134.22114,39128072542.5889,5456387462.03173,213968702260.548,4261347594.88578,4853631124.51361,5456387462.03173,6275535980.89756,3.9239,21.4210692525204,0.429421381626228
Bangli,Bali,Rice Field,2025,1,0.55,2205661589.64574,2205661589.64574,1932635774.00462,4501824258.7378,38419242490.5792,6390612216.4173,212852309194.923,4753540907.33254,5554955851.14982,6390612216.4173,7555528147.60101,3.9239,21.382150594175,0.514087049676788
Bangli,Bali,Rice Field,2025,1,0.65,2207867497.37315,2207867497.37315,1851172408.81018,4914944117.16627,37684691356.1986,7365794340.66748,211607682113.619,5233642083.91453,6265256575.45306,7365794340.66748,8937094235.45016,3.9239,21.3390850098037,0.59364626421662
Bangli,Bali,Rice Field,2025,1,0.75,2210006797.62539,2210006797.62539,1768005438.10031,5305223762.24396,36936616913.6883,8364213399.37996,210253770387.689,5693886309.99161,6971659670.00653,8364213399.37996,10397443215.0275,3.9239,21.2931178770057,0.668047230836577
Bangli,Bali,Rice Field,2025,1,0.85,2212068180.29712,2212068180.29712,1685461720.133,5668784062.90969,36185599697.5871,9370034727.43466,208810950728.487,6128909124.57173,7663731502.67059,9370034727.43466,11913927857.9576,3.9239,21.2453053810977,0.737412180470106
Bangli,Bali,Rice Field,2025,1,0.95,2214045531.86941,2214045531.86941,1605181756.55756,6003685417.6798,35440270216.939,10369999271.467,207299272438.883,6535499739.87462,8333625235.18942,10369999271.467,13465606891.3825,3.9239,21.1965028310778,0.801978061267079
Buleleng,Bali,Rice Field,2025,1,0.15,13973443209.7474,13973443209.7475,13818845964.8599,17661553727.944,260641721005.651,19551386433.4388,1376756528501.7,17942582780.7103,18772322932.2605,19551386433.4388,20524780540.9805,3.9239,23.3492991470857,0.14916638004195
Buleleng,Bali,Rice Field,2025,1,0.25,13987537862.7279,13987537862.7279,13569904953.0243,20345330850.5925,257101705098.98,24062375025.0057,1372517454078.03,20882460151.5309,22500328676.0827,24062375025.0057,26071659810.1983,3.9239,23.33112030657,0.246220677069239
Buleleng,Bali,Rice Field,2025,1,0.35,14001955219.8912,14001955219.8912,13215862439.7571,23116976528.2741,253166295945.186,29143548035.0629,1367299389859.85,23963786836.7485,26564257414.4237,29143548035.0629,32555914341.6516,3.9239,23.3046836450568,0.339938730706391
Buleleng,Bali,Rice Field,2025,1,0.45,14016447654.0745,14016447654.0745,12781900041.9117,25903171890.7947,248903898611.941,34709507097.7179,1361110852460.71,27107546086.0795,30875216457.4617,34709507097.7179,39920324974.4732,3.9239,23.271295947921,0.429421381626228
Buleleng,Bali,Rice Field,2025,1,0.55,14030806497.1073,14030806497.1073,12294015864.3291,28637314697.2554,244395132816.97,40652402810.806,1354010776991.45,30238551988.1947,35336567954.6406,40652402810.806,48062746307.0907,3.9239,23.2323784658427,0.514087049676788
Buleleng,Bali,Rice Field,2025,1,0.65,14044870701.2174,14044870701.2174,11775832181.2036,31265352070.0126,239722998840.65,46855904735.9123,1346096420281.6,33292680132.519,39855072198.3468,46855904735.9123,56851388559.6996,3.9239,23.1893151479145,0.59364626421662
Buleleng,Bali,Rice Field,2025,1,0.75,14058526379.5898,14058526379.5898,11246821103.6719,33748144255.1544,234965070610.571,53207309066.2204,1337488274053.99,36220545103.0342,44348850639.564,53207309066.2204,66141303219.4345,3.9239,23.1433513571043,0.668047230836577
Buleleng,Bali,Rice Field,2025,1,0.85,14071700708.064,14071700708.064,10721782037.2176,36061019014.8812,230188623217.691,59605904322.0433,1328315840076.36,38988027419.8021,48751542548.773,59605904322.0433,75788453795.3649,3.9239,23.0955432135886,0.737412180470106
Buleleng,Bali,Rice Field,2025,1,0.95,14084353510.4549,14084353510.4549,10211148317.6233,38191639047.6259,225448522650.734,65967358638.3662,1318706500594.92,41574704485.0339,53013238502.3502,65967358638.3662,85659651060.0741,3.9239,23.0467459326932,0.801978061267079
Denpasar CIty,Bali,Rice Field,2025,1,0.15,3719450985.59627,3719450985.59627,3678300292.36797,4701152209.55265,69377610910.2244,5204187861.79343,366465040147.702,4775956520.24421,4996816746.18476,5204187861.79343,5463285896.42415,3.9239,22.0257166053552,0.14916638004195
Denpasar CIty,Bali,Rice Field,2025,1,0.25,3723197170.59584,3723197170.59584,3612031811.61587,5415511936.49384,68435227870.2755,6404913251.36228,365336140768.105,5558484796.55856,5989128386.02533,6404913251.36228,6939743862.76562,3.9239,22.0075362796649,0.246220677069239
Denpasar CIty,Bali,Rice Field,2025,1,0.35,3727030659.19199,3727030659.19199,3517789032.1107,6153260663.6467,67387627802.2485,7757409257.38783,363946796449.029,6378664040.00662,7070855481.78139,7757409257.38783,8665710537.125,3.9239,21.9810985133313,0.339938730706391
Denpasar CIty,Bali,Rice Field,2025,1,0.45,3730886360.27814,3730886360.27815,3402275505.30212,6894884715.47302,66253032385.2346,9238947684.80863,362299352846.087,7215464035.48017,8218339396.30868,9238947684.80863,10625958846.4155,3.9239,21.947710310975,0.429421381626228
Denpasar CIty,Bali,Rice Field,2025,1,0.55,3734709281.04967,3734709281.04967,3272411686.33805,7622658398.59098,65052908467.0281,10820825310.7751,360409547128.584,8048874509.03812,9405860477.64586,10820825310.7751,12793304842.657,3.9239,21.90879306878,0.514087049676788
Denpasar CIty,Bali,Rice Field,2025,1,0.65,3738456846.3969,3738456846.3969,3134485277.67689,8322196194.44533,63809351137.49,12472081913.7842,358303289889.02,8861829391.24738,10608603716.8457,12472081913.7842,15132674932.3336,3.9239,21.8657308118023,0.59364626421662
Denpasar CIty,Bali,Rice Field,2025,1,0.75,3742098821.69827,3742098821.69827,2993679057.35861,8983081685.93422,62543007007.3759,14162722549.0363,356012654472.729,9641185391.10266,11804777914.9116,14162722549.0363,17605493361.1224,3.9239,21.819768921927,0.668047230836577
Denpasar CIty,Bali,Rice Field,2025,1,0.85,3745615746.01735,3745615746.01735,2853931906.10954,9598748825.16266,61271778697.236,15865943883.8338,353572096898.215,10377862096.3761,12976721805.1102,15865943883.8338,20173426921.9887,3.9239,21.7719634966097,0.737412180470106
Denpasar CIty,Bali,Rice Field,2025,1,0.95,3748996746.03983,3748996746.03982,2718020517.42617,10165914282.7672,60010264382.3648,17559301724.1789,351015499294.454,11066424292.4789,14111152385.8595,17559301724.1789,22801029017.9624,3.9239,21.7231697013687,0.801978061267079
Gianyar,Bali,Rice Field,2025,1,0.15,15553687621.9443,15553687621.9443,15381607110.4984,19658883317.3919,290117464172.32,21762435542.6943,1532452714363.94,19971693698.7565,20895268434.8383,21762435542.6943,22845909934.4021,3.9239,23.4564382890953,0.14916638004195
Gianyar,Bali,Rice Field,2025,1,0.25,15569396529.1286,15569396529.1286,15104533274.5228,22646195966.5725,286177484149.483,26783602795.1135,1527736238886.83,23244069527.7234,25044903730.1362,26783602795.1135,29020118747.2145,3.9239,23.438260752567,0.246220677069239
Gianyar,Bali,Rice Field,2025,1,0.35,15585455540.1635,15585455540.1635,14710462449.3543,25731307110.0664,281797219585.181,32439431854.3336,1521929153185.71,26673884357.7733,29568445719.7668,32439431854.3336,36237707346.7832,3.9239,23.4118248088191,0.339938730706391
Gianyar,Bali,Rice Field,2025,1,0.45,15601584637.4143,15601584637.4143,14227420545.6677,28832592865.5858,277052740938.089,38634847150.4876,1515040521654.29,30173171192.3198,34366931953.6572,38634847150.4876,44434962710.4896,3.9239,23.3784369638656,0.429421381626228
Gianyar,Bali,Rice Field,2025,1,0.55,15617548968.9169,15617548968.9169,13684344861.1015,31875905687.5938,272033753392.643,45249778887.1075,1507135717285.02,33658226740.0047,39332776810.7155,45249778887.1075,53498157371.5219,3.9239,23.3395183055201,0.514087049676788
Gianyar,Bali,Rice Field,2025,1,0.65,15633168260.7047,15633168260.7047,13107530130.7416,34801068663.3315,266832643501.073,52154716004.6532,1498322930916.73,37057661934.6432,44362177692.7632,52154716004.6532,63280562855.6943,3.9239,23.2964527211488,0.59364626421662
Gianyar,Bali,Rice Field,2025,1,0.75,15648315927.3301,15648315927.3301,12518652741.8641,37564507758.9686,261535779606.292,59224186051.2556,1488736336681.89,40316496731.4964,49363980767.5291,59224186051.2556,73620803537.8203,3.9239,23.2504855883508,0.668047230836577
Gianyar,Bali,Rice Field,2025,1,0.85,15662911885.7358,15662911885.7358,11934188396.3441,40138756150.2249,256218078920.012,66346069081.099,1478520215230.3,43396747183.8753,54264308989.8541,66346069081.099,84358521999.597,3.9239,23.2026730924429,0.737412180470106
Gianyar,Bali,Rice Field,2025,1,0.95,15676912848.1472,15676912848.1472,11365752935.4157,42510080170.3884,250940651178.312,73426482190.2172,1467816528942.27,46275678781.8159,59007601533.3236,73426482190.2172,95345440120.8161,3.9239,23.153870542423,0.801978061267079
Jembrana,Bali,Rice Field,2025,1,0.15,6881140381.20959,6881140381.20958,6805009872.16817,8697328834.99188,128351491076.218,9627965897.61934,677975700130.831,8835719948.35285,9244320633.02593,9627965897.61934,10107308132.7217,3.9239,22.6409249237715,0.14916638004195
Jembrana,Bali,Rice Field,2025,1,0.25,6888079578.1055,6888079578.1055,6682418743.10326,10018936807.6845,126608200940.591,11849373037.417,675888032533.592,10283442927.6969,11080152631.2481,11849373037.417,12838833343.5344,3.9239,22.622745846248,0.246220677069239
Jembrana,Bali,Rice Field,2025,1,0.35,6895174981.09325,6895174981.09324,6508068524.51074,11383810024.6055,124670153735.204,14351557344.376,673318004276.472,11800816446.9964,13081401864.1517,14351557344.376,16031955718.3182,3.9239,22.596308555521,0.339938730706391
Jembrana,Bali,Rice Field,2025,1,0.45,6902303890.42912,6902303890.42912,6294359352.93611,12755840033.7129,122571024423.064,17092459643.7109,670269740529.718,13348925878.2015,15204289412.8191,17092459643.7109,19658491308.1313,3.9239,22.5629197284831,0.429421381626228
Jembrana,Bali,Rice Field,2025,1,0.55,6909363273.81602,6909363273.81601,6054094019.34375,14102226445.1242,120350512661.769,20018964628.3886,666772244120.434,14890743493.8741,17401222438.5557,20018964628.3886,23668131567.5911,3.9239,22.5240005775449,0.514087049676788
Jembrana,Bali,Rice Field,2025,1,0.65,6916273920.98448,6916273920.98447,5798905717.63602,15396349582.1633,118049497244.433,23073781087.9977,662873426518.424,16394689581.6036,19626282244.1281,23073781087.9977,27995969805.0565,3.9239,22.4809350673253,0.59364626421662
Jembrana,Bali,Rice Field,2025,1,0.75,6922980087.0499,6922980087.0499,5538384069.63992,16618934612.7,115706188619.515,26201404841.8138,658632664471.952,17836443573.0933,21839145979.5524,26201404841.8138,32570620330.7656,3.9239,22.4349686109769,0.668047230836577
Jembrana,Bali,Rice Field,2025,1,0.85,6929446373.39074,6929446373.39073,5279817642.19208,17757832021.7003,113353726990.337,29352238660.1329,654113782810.903,19199203480.4281,24007133659.2743,29352238660.1329,37321148110.8479,3.9239,22.3871573966045,0.737412180470106
Jembrana,Bali,Rice Field,2025,1,0.95,6935653497.4901,6935653497.49009,5028344857.28742,18806967230.6166,111019141451.245,32484752766.3049,649379564793.292,20472913034.6451,26105667736.8378,32484752766.3049,42181961566.6117,3.9239,22.3383567126906,0.801978061267079
Karangasem,Bali,Rice Field,2025,1,0.15,7088808830.91252,7088808830.91252,7010380751.42321,8959808699.616,132225057620.747,9918531798.18013,698436576494.712,9102376368.95057,9523308362.97542,9918531798.18013,10412340277.7312,3.9239,22.6706578519848,0.14916638004195
Karangasem,Bali,Rice Field,2025,1,0.25,7095968383.21151,7095968383.2115,6884100508.24103,10321317867.2766,130429357086.032,12206998406.5887,696286977388.335,10593807034.0306,11414562195.5952,12206998406.5887,13226321567.5709,3.9239,22.6524803154565,0.246220677069239
Karangasem,Bali,Rice Field,2025,1,0.35,7103287500.19565,7103287500.19566,6704497264.72995,11727400054.9818,128432990765.717,14784720934.8826,693640317547.887,12156992707.205,13476229189.4633,14784720934.8826,16515837664.7265,3.9239,22.6260443717086,0.339938730706391
Karangasem,Bali,Rice Field,2025,1,0.45,7110638559.94468,7110638559.94468,6484344218.34089,13140854046.4257,126270628826.28,17608367373.5948,690500728196.483,13751841209.8604,15663205835.556,17608367373.5948,20251850475.5729,3.9239,22.5926565267551,0.429421381626228
Karangasem,Bali,Rice Field,2025,1,0.55,7117914525.41896,7117914525.41895,6236829943.77267,14527886069.4581,123983155649.552,20623214247.8676,686898003982.039,15340203606.1705,17926458495.0726,20623214247.8676,24382527129.9477,3.9239,22.5537378684096,0.514087049676788
Karangasem,Bali,Rice Field,2025,1,0.65,7125033234.25825,7125033234.25826,5973938631.19373,15861069661.5609,121612677687.922,23770235096.2673,682881454379.722,16889543339.2039,20218677694.3677,23770235096.2673,28840994090.9231,3.9239,22.5106722840383,0.59364626421662
Karangasem,Bali,Rice Field,2025,1,0.75,7131936993.38933,7131936993.38933,5705549594.71147,17120545352.5348,119198558511.419,26992244108.813,678512231111.122,18374802491.1123,22498318810.27,26992244108.813,33553702179.3764,3.9239,22.4647051512403,0.668047230836577
Karangasem,Bali,Rice Field,2025,1,0.85,7138589303.84824,7138589303.84824,5439171863.93909,18293794756.3066,116774942678.228,30238141065.3296,673856092083.264,19778669351.4342,24731711354.9278,30238141065.3296,38447566278.0935,3.9239,22.4168926553324,0.737412180470106
Karangasem,Bali,Rice Field,2025,1,0.95,7144970436.63139,7144970436.63138,5180099519.60657,19374558563.8151,114369681798.031,33465137530.3744,668977738619.684,21090782351.9731,26893532711.1899,33465137530.3744,43455006577.4811,3.9239,22.3680901053125,0.801978061267079
Klungkung,Bali,Rice Field,2025,1,0.15,3031408783.12696,3031408783.12696,2997870346.0385,3831510121.80095,56543801727.7445,4241491783.1628,298674547860.624,3892476765.89017,4072481188.94947,4241491783.1628,4452660598.37561,3.9239,21.8211679888732,0.14916638004195
Klungkung,Bali,Rice Field,2025,1,0.25,3034470444.15353,3034470444.15353,2943868743.30822,4413736409.40464,55775900871.2475,5220115687.6996,297755308286.43,4530261776.79824,4881243791.53585,5220115687.6996,5656011937.23191,3.9239,21.802990452345,0.246220677069239
Klungkung,Bali,Rice Field,2025,1,0.35,3037600340.30953,3037600340.30952,2867064464.5014,5015023592.52355,54922188697.2991,6322434977.03615,296623509125.574,5198731599.07004,5762880690.22622,6322434977.03615,7062717665.51592,3.9239,21.776554508597,0.339938730706391
Klungkung,Bali,Rice Field,2025,1,0.45,3040743896.24678,3040743896.24678,2772919750.71738,5619463202.39483,53997491314.1614,7529919452.768,295280917025.51,5880741492.97831,6698104134.89707,7529919452.768,8660360135.3322,3.9239,21.7431666636435,0.429421381626228
Klungkung,Bali,Rice Field,2025,1,0.55,3043855339.39197,3043855339.39197,2667074472.08559,6212603905.9166,53019292233.8221,8819167549.65553,293740273161.731,6559977713.59214,7665945722.129,8819167549.65553,10426773899.479,3.9239,21.704248005298,0.514087049676788
Klungkung,Bali,Rice Field,2025,1,0.65,3046899534.40621,3046899534.4062,2554653464.13227,6782717241.88321,52005597566.0015,10164937603.2816,292022663894.397,7222526554.56017,8646174358.46829,10164937603.2816,12333361624.887,3.9239,21.6611824209268,0.59364626421662
Klungkung,Bali,Rice Field,2025,1,0.75,3049851809.82592,3049851809.82592,2439881447.86074,7321310644.92491,50973240473.3327,11542775072.5829,290154239719.363,7857672422.60515,9621024190.92375,11542775072.5829,14348671253.4036,3.9239,21.6152152881288,0.668047230836577
